grid_id,lon_min,lat_min,lon_max,lat_max,centroid_lon,centroid_lat,forest_cover,wetland_density,disturbance_index,low_disturbance,climate_resilience,biodiversity
CELL_0268,-108.50900900901087,50.261261261262554,-108.41891891892077,50.35135135135264,-108.46396396396399,50.30629646277408,0.6124850855155068,0.2352478566559439,0.31823692586392055,0.6817630741360794,0.5430971964895825,0.43827747854571686
CELL_0269,-108.50900900901087,50.351351351352626,-108.41891891892075,50.44144144144273,-108.46396396396396,50.396386522445404,0.641310672092607,0.24446201866323325,0.2939763038197722,0.7060236961802278,0.570578387102479,0.44369351551791814
CELL_0270,-108.50900900901087,50.44144144144272,-108.41891891892075,50.53153153153283,-108.46396396396395,50.48647658194666,0.6706706309709518,0.2520664995747865,0.26807893910373226,0.7319210608962677,0.5980817939701979,0.4481633902323837
CELL_0271,-108.50900900901087,50.53153153153282,-108.41891891892077,50.621621621622914,-108.4639639639639,50.57656664127696,0.6730395022616125,0.2571451224879537,0.2689661528283826,0.7310338471716173,0.6015227396883027,0.45114857862432023
CELL_0272,-108.50900900901087,50.6216216216229,-108.41891891892078,50.711711711712994,-108.4639639639639,50.6666567004355,0.6708689055287784,0.2587576483574438,0.2723305775565513,0.7276694224434487,0.6000845148323668,0.45209641302541714
CELL_0273,-108.50900900901087,50.71171171171297,-108.41891891892077,50.801801801803066,-108.46396396396386,50.75674675942145,0.6714781530287542,0.2565201172006731,0.2701962945763636,0.7298037054236364,0.5999997530362414,0.4507812037354204
CELL_0274,-108.50900900901085,50.80180180180306,-108.41891891892077,50.891891891893174,-108.46396396396385,50.84683681823396,0.6742494448238773,0.2509596526260351,0.263566335736812,0.736433664263188,0.6008777564823078,0.4475127912964997
CELL_0275,-108.50900900901085,50.891891891893174,-108.41891891892075,50.98198198198327,-108.46396396396382,50.936926876872135,0.6750055067854044,0.24304379060654313,0.2574916482848699,0.7425083517151301,0.5993662405554326,0.4428598883704933
CELL_0276,-108.50900900901085,50.98198198198325,-108.41891891892075,51.0000000000012,-108.46396396396943,50.99100025168655,0.6747032108714416,0.23752290482785282,0.2541299002834194,0.7458700997165806,0.5975936920985209,0.43961474014398805
CELL_0277,-108.41891891892082,49.00000000000131,-108.32882882883074,49.0900900900914,-108.37387387387417,49.045035609958916,0.6328118751255277,0.07009547829507295,0.18669593447543503,0.8133040655245649,0.5155038614367674,0.34120176112921796
CELL_0278,-108.41891891892081,49.090090090091394,-108.32882882883074,49.1801801801815,-108.37387387387417,49.135125671929266,0.6387678241166859,0.08275221411265234,0.18885180188739656,0.8111481981126034,0.5241245702608273,0.34864132525682556
CELL_0279,-108.41891891892081,49.180180180181495,-108.32882882883074,49.27027027027158,-108.37387387387415,49.225215733740264,0.6494524800839689,0.09538422164407893,0.18600364418910503,0.8139963558108949,0.5368330427260513,0.3560663542251906
CELL_0280,-108.41891891892081,49.27027027027158,-108.32882882883072,49.360360360361675,-108.37387387387415,49.3153057953912,0.6636960668160652,0.10798749369437376,0.17938259551998118,0.8206174044800189,0.5526152870948873,0.3634744926257427
CELL_0281,-108.41891891892081,49.36036036036166,-108.32882882883072,49.450450450451754,-108.3738738738741,49.40539585688134,0.6765776870672822,0.12055690249918563,0.17417548703832314,0.8258245129616768,0.567208954352972,0.3708627263850058
CELL_0282,-108.41891891892081,49.450450450451754,-108.32882882883072,49.54054054054184,-108.3738738738741,49.49548591820995,0.6645082575891165,0.1330857864645187,0.19525814349132622,0.8047418565086738,0.5601867177992784,0.37822713985233825
CELL_0283,-108.41891891892081,49.540540540541826,-108.32882882883071,49.630630630631934,-108.37387387387409,49.58557597937631,0.6558093352934731,0.14556534235963156,0.21275291780013875,0.7872470821998613,0.5560694642576154,0.38556255853404947
CELL_0284,-108.41891891892081,49.63063063063192,-108.32882882883071,49.72072072072203,-108.37387387387406,49.67566604037965,0.6514237033058883,0.15798370914579968,0.22565751488323615,0.7743424851167638,0.5556702925273019,0.3928620105726651
CELL_0285,-108.41891891892081,49.720720720722014,-108.32882882883072,49.81081081081211,-108.37387387387402,49.76575610121922,0.6361753323593408,0.17032454855302212,0.24996775372119734,0.7500322462788027,0.5458439902344303,0.4001158924172258
CELL_0286,-108.4189189189208,49.8108108108121,-108.32882882883071,49.900900900902194,-108.37387387387402,49.85584616189423,0.6161145601251815,0.18256477742199576,0.2792867338937206,0.7207132661062794,0.5318231553492252,0.4073106359055779
CELL_0287,-108.4189189189208,49.900900900902194,-108.3288288288307,49.99099099099228,-108.37387387387398,49.945936222403944,0.5974700172490423,0.19467081893120466,0.3070225071078065,0.6929774928921935,0.5189918959884435,0.41442650475496534
CELL_0288,-108.4189189189208,49.99099099099228,-108.32882882883068,50.08108108108238,-108.37387387387396,50.036026282747585,0.5811089026172741,0.20659216777366854,0.33222673688817445,0.6677732631118256,0.5080872884372181,0.42143381220606246
CELL_0289,-108.4189189189208,50.081081081082374,-108.32882882883068,50.17117117117247,-108.37387387387395,50.12611634292436,0.4552401994294893,0.2182498923260002,0.47275686181223475,0.5272431381877652,0.40228923477643935,0.42828616265716346
CELL_0290,-108.4189189189208,50.17117117117244,-108.3288288288307,50.261261261262554,-108.37387387387393,50.21620640293346,0.578822086855241,0.2295535508011963,0.3499463135007509,0.6500536864992491,0.512390559849629,0.4349303948916702
CELL_0291,-108.41891891892078,50.261261261262554,-108.3288288288307,50.35135135135266,-108.3738738738739,50.30629646277408,0.6071709108452245,0.24033721882163825,0.32723488767501974,0.6727651123249803,0.5398884238289489,0.44126897941497845
CELL_0292,-108.41891891892077,50.351351351352626,-108.3288288288307,50.44144144144274,-108.37387387387389,50.3963865224454,0.636725274687711,0.2502215903225558,0.3026524040177574,0.6973475959822426,0.5681840571920669,0.4470789620757556
CELL_0293,-108.41891891892077,50.44144144144273,-108.3288288288307,50.53153153153283,-108.37387387387386,50.48647658194666,0.663702945240325,0.25886136845632896,0.2799579237698659,0.720042076230134,0.5939079789947318,0.45215737916535237
CELL_0294,-108.41891891892078,50.5315315315328,-108.3288288288307,50.621621621622914,-108.37387387387383,50.57656664127699,0.6609351357121015,0.26489087718724774,0.28689690583979394,0.7131030941602061,0.5931613450463767,0.45570149334361765
CELL_0295,-108.41891891892078,50.6216216216229,-108.32882882883067,50.71171171171298,-108.37387387387382,50.666656700435524,0.658423021547834,0.2668581144445129,0.2908580157080665,0.7091419842919335,0.5915244713567143,0.45685782527157937
CELL_0296,-108.41891891892078,50.71171171171297,-108.32882882883067,50.80180180180307,-108.37387387387378,50.75674675942148,0.6586348206537681,0.2640932339762081,0.288791369826451,0.711208630173549,0.5909512542826372,0.45523264277226905
CELL_0297,-108.41891891892077,50.801801801803066,-108.32882882883068,50.891891891893174,-108.37387387387378,50.84683681823396,0.6611310581294421,0.2575136076148068,0.28177207961084216,0.7182279203891578,0.5913121971990878,0.45136517228407613
CELL_0298,-108.41891891892077,50.89189189189316,-108.32882882883067,50.98198198198325,-108.37387387387375,50.936926876872135,0.6615730458220931,0.24856567791683665,0.2753406126177827,0.7246593873822174,0.5892463021313965,0.4461056252921167
CELL_0299,-108.41891891892075,50.98198198198325,-108.32882882883067,51.0000000000012,-108.37387387387936,50.99100025168654,0.6610928817559264,0.24250502353491887,0.27180662290340796,0.728193377096592,0.5871720317421708,0.44254320386060375
CELL_0300,-108.32882882883074,49.00000000000131,-108.23873873874065,49.0900900900914,-108.2837837837841,49.04503560995894,0.6172917102240063,0.07126041632738611,0.20384224338667245,0.7961577566133275,0.5023839231959636,0.34188650570483325
CELL_0301,-108.32882882883074,49.0900900900914,-108.23873873874065,49.1801801801815,-108.2837837837841,49.13512567192928,0.6242033452013966,0.0839827332788866,0.2050338347147837,0.7949661652852162,0.5118500953533238,0.34936461808519725
CELL_0302,-108.32882882883074,49.1801801801815,-108.23873873874065,49.27027027027158,-108.28378378378409,49.22521573374027,0.6363439483372857,0.09668835146345041,0.20069911024430992,0.7993008897556901,0.5258393985820642,0.35683291501635955
CELL_0303,-108.32882882883074,49.27027027027158,-108.23873873874064,49.36036036036166,-108.28378378378407,49.3153057953912,0.6520732078196341,0.10937481145563185,0.1925665270078541,0.807433472992146,0.54293083356982,0.3642899508607099
CELL_0304,-108.32882882883072,49.36036036036166,-108.23873873874062,49.450450450451754,-108.28378378378405,49.40539585688134,0.6643567003022605,0.12203895076255615,0.18805343935065993,0.8119465606493401,0.5570325122446268,0.3717338667212242
CELL_0305,-108.32882882883072,49.45045045045175,-108.23873873874062,49.540540540541855,-108.28378378378402,49.495485918209965,0.6508600279486338,0.13467663811053807,0.21071399646892386,0.7892860035310761,0.5488042173519065,0.37916223425650775
CELL_0306,-108.32882882883072,49.54054054054184,-108.23873873874064,49.630630630631934,-108.28378378378399,49.58557597937631,0.6408086374344615,0.14728237850099415,0.22971939129562002,0.77028060870438,0.5435504083012271,0.386571823534694
CELL_0307,-108.32882882883072,49.630630630631934,-108.23873873874064,49.72072072072202,-108.28378378378397,49.67566604037965,0.6354572874175933,0.1598487100884786,0.24374120958081796,0.756258790419182,0.5423555235989707,0.39395824852146055
CELL_0308,-108.32882882883072,49.720720720722014,-108.23873873874064,49.81081081081212,-108.28378378378396,49.76575610121922,0.6350521534354259,0.17236525435190322,0.2525128819992615,0.7474871180007385,0.5454298835958763,0.4013154087755644
CELL_0309,-108.32882882883072,49.81081081081211,-108.23873873874064,49.9009009009022,-108.28378378378393,49.85584616189425,0.620438625471647,0.1848171665638561,0.27622757734283626,0.7237724226571638,0.5361836793605865,0.4086345786426874
CELL_0310,-108.32882882883071,49.900900900902194,-108.23873873874062,49.990990990992294,-108.2837837837839,49.945936222403965,0.6031720559534329,0.19718250311356114,0.3026828151962047,0.6973171848037953,0.5246165468333718,0.4159028597814316
CELL_0311,-108.3288288288307,49.99099099099228,-108.23873873874061,50.081081081082374,-108.28378378378387,50.0360262827476,0.5854202731657561,0.20942753339490286,0.3295696209896367,0.6704303790103633,0.5125963520760075,0.42310042551524507
CELL_0312,-108.32882882883071,50.081081081082374,-108.23873873874061,50.17117117117247,-108.28378378378386,50.12611634292437,0.45637703460197354,0.22149792591032091,0.47372315604656867,0.5262768439534313,0.40416243323858864,0.4301953400696852
CELL_0313,-108.32882882883071,50.17117117117247,-108.23873873874061,50.26126126126256,-108.28378378378385,50.21620640293346,0.46232524645191636,0.23330112088927274,0.47531815687759926,0.5246818431224007,0.41254287054809924,0.43713319728833755
CELL_0314,-108.3288288288307,50.261261261262554,-108.23873873874062,50.35135135135266,-108.28378378378382,50.306296462774085,0.6007690046262881,0.24469147512785341,0.3368900490200369,0.6631099509799632,0.5355366352836266,0.4438283888460527
CELL_0315,-108.3288288288307,50.351351351352655,-108.2387387387406,50.44144144144274,-108.28378378378382,50.39638652244543,0.6290317062940882,0.2554641623627472,0.31426213902255457,0.6857378609774454,0.5629569220797138,0.45016051892016995
CELL_0316,-108.3288288288307,50.44144144144273,-108.2387387387406,50.53153153153282,-108.28378378378376,50.486476581946654,0.6513086870512284,0.2650841884413462,0.29717914624917496,0.702820853750825,0.5848788185700208,0.4558151207031661
CELL_0317,-108.32882882883071,50.5315315315328,-108.2387387387406,50.621621621622914,-108.28378378378375,50.57656664127699,0.6490433493092932,0.2724241424457266,0.30446178319575307,0.695538216804247,0.5849258731227377,0.4601295078639879
CELL_0318,-108.32882882883071,50.621621621622914,-108.23873873874058,50.71171171171298,-108.28378378378372,50.66665670043553,0.6465343594237485,0.27495579507220946,0.3087958746862033,0.6912041253137967,0.5834461573488385,0.46161760023906817
CELL_0319,-108.32882882883068,50.71171171171298,-108.23873873874058,50.80180180180309,-108.28378378378372,50.75674675942149,0.6458908890868247,0.2713787952525581,0.3070898997554951,0.6929101002445048,0.5819101357411857,0.45951505816769334
CELL_0320,-108.32882882883068,50.80180180180307,-108.23873873874058,50.891891891893174,-108.2837837837837,50.84683681823396,0.6479061700585597,0.2634483839897213,0.2996773686254989,0.7003226313745011,0.5814849810150685,0.4548536032713819
CELL_0321,-108.32882882883068,50.89189189189316,-108.2387387387406,50.98198198198325,-108.28378378378368,50.93692687687214,0.647943315947829,0.2533366755050402,0.292897050512512,0.707102949487488,0.5787500694568692,0.44890999310240187
CELL_0322,-108.32882882883068,50.981981981983246,-108.2387387387406,51.0000000000012,-108.2837837837893,50.991000251686536,0.6475054249825861,0.247083177241159,0.2891899112299677,0.7108100887700324,0.5766596309815246,0.44523421903027427
CELL_0323,-108.23873873874066,49.00000000000131,-108.14864864865058,49.090090090091415,-108.19369369369404,49.045035609958944,0.6018697446889288,0.07213115165641278,0.2206888427117067,0.7793111572882934,0.489268505841654,0.34239831944668836
CELL_0324,-108.23873873874066,49.0900900900914,-108.14864864865056,49.18018018018151,-108.19369369369403,49.13512567192929,0.610146153497906,0.08490297320692197,0.22047396040626263,0.7795260395937373,0.49992996622778474,0.3499055303753863
CELL_0325,-108.23873873874065,49.1801801801815,-108.14864864865056,49.27027027027159,-108.19369369369402,49.225215733740285,0.6241454183295484,0.09766425410270503,0.2142159461802211,0.7857840538197789,0.5155438944240848,0.3574065455615236
CELL_0326,-108.23873873874065,49.27027027027158,-108.14864864865056,49.360360360361675,-108.19369369369396,49.31530579539122,0.6415723609454818,0.11041375026981842,0.20433477878707937,0.7956652212129206,0.534122582729887,0.3649006337448439
CELL_0327,-108.23873873874064,49.36036036036166,-108.14864864865056,49.45045045045177,-108.19369369369397,49.405395856881356,0.6530111217817035,0.1231498535851553,0.20076063638932742,0.7992393636106726,0.5475125114205642,0.37238684967886704
CELL_0328,-108.23873873874064,49.45045045045175,-108.14864864865055,49.540540540541855,-108.19369369369393,49.49548591820997,0.6378905825650177,0.13587045174162474,0.22518921894245514,0.7748107810575449,0.5379008183203793,0.37986395176036414
CELL_0329,-108.23873873874064,49.54054054054184,-108.14864864865055,49.63063063063196,-108.19369369369392,49.58557597937632,0.6261853345982831,0.14857271828181157,0.24600334826593773,0.7539966517340623,0.5312413684183018,0.38733027861222363
CELL_0330,-108.23873873874064,49.630630630631934,-108.14864864865055,49.720720720722035,-108.19369369369392,49.67566604037967,0.6195855662293399,0.1612527887547858,0.2614177448095224,0.7385822551904776,0.5289966179867891,0.3947835587300919
CELL_0331,-108.23873873874065,49.72072072072202,-108.14864864865055,49.81081081081212,-108.19369369369389,49.76575610121924,0.6187899590301758,0.17390524428027376,0.270691871068829,0.7293081289311709,0.5317700641238694,0.4022206069240529
CELL_0332,-108.23873873874065,49.81081081081212,-108.14864864865054,49.900900900902215,-108.19369369369386,49.855846161894256,0.619123349620623,0.18652225535821926,0.27875157258124483,0.7212484274187552,0.535511396484964,0.409636821054298
CELL_0333,-108.23873873874064,49.9009009009022,-108.14864864865052,49.990990990992294,-108.19369369369385,49.945936222403965,0.6061480382299181,0.19909209597935992,0.3008170001396099,0.6991829998603901,0.5277159754838244,0.41702530863297516
CELL_0334,-108.23873873874062,49.990990990992266,-108.14864864865052,50.08108108108238,-108.19369369369379,50.0360262827476,0.5862939508813874,0.2115964204137385,0.3300940459408687,0.6699059540591312,0.5139463764844114,0.4243752861345015
CELL_0335,-108.23873873874061,50.081081081082374,-108.14864864865052,50.17117117117247,-108.19369369369379,50.12611634292436,0.5682030595551631,0.22400493242779876,0.3574475096905802,0.6425524903094197,0.5016772886027129,0.4316689455888272
CELL_0336,-108.23873873874062,50.17117117117247,-108.14864864865054,50.26126126126256,-108.19369369369379,50.21620640293345,0.45410878340115673,0.23626407331267493,0.48595966152305975,0.5140403384769403,0.4062391478139596,0.4388748054627244
CELL_0337,-108.23873873874062,50.261261261262554,-108.14864864865054,50.351351351352655,-108.19369369369377,50.306296462774085,0.5910963698642654,0.24827050460064845,0.3494781490726905,0.6505218509273095,0.5281406208546853,0.44593212393709203
CELL_0338,-108.23873873874062,50.35135135135264,-108.14864864865052,50.441441441442734,-108.19369369369372,50.39638652244543,0.6195754047218931,0.2598041349790981,0.3271293600046391,0.6728706399953609,0.5559564605567315,0.4527115324719073
CELL_0339,-108.2387387387406,50.44144144144273,-108.14864864865052,50.53153153153283,-108.1936936936937,50.486476581946675,0.6388459119679286,0.27054673433127585,0.31396578659718277,0.6860342134028172,0.5755822806792102,0.45902597704352566
CELL_0340,-108.23873873874061,50.53153153153282,-108.14864864865052,50.621621621622914,-108.19369369369369,50.576566641277,0.6371476113886448,0.2795091796323109,0.321732009646995,0.678267990353005,0.5765643217179435,0.4642940562322069
CELL_0341,-108.23873873874061,50.621621621622914,-108.14864864865052,50.711711711713015,-108.19369369369367,50.66665670043555,0.6353338097958253,0.283046670503153,0.3260034195384401,0.67399658046156,0.5759618094367999,0.46637337514695454
CELL_0342,-108.23873873874058,50.71171171171298,-108.14864864865052,50.80180180180309,-108.19369369369365,50.7567467594215,0.6331175718544564,0.27808804673234444,0.32503521728578544,0.6749647827142146,0.5726858649468314,0.46345872163286506
CELL_0343,-108.2387387387406,50.80180180180307,-108.14864864865052,50.891891891893174,-108.19369369369362,50.84683681823398,0.6343949828124362,0.2684130106427586,0.31723786133324705,0.682762138666753,0.5711443796999972,0.45777178524872886
CELL_0344,-108.2387387387406,50.891891891893174,-108.14864864865051,50.981981981983246,-108.1936936936936,50.93692687687214,0.6345138788491946,0.2579342986336531,0.3101266493440236,0.6898733506559764,0.5683798238542266,0.45161245229826974
CELL_0345,-108.2387387387406,50.981981981983246,-108.14864864865051,51.0000000000012,-108.19369369369919,50.99100025168655,0.6340098488880133,0.25133093230002784,0.30625602389111223,0.6937439761088877,0.5661363747875154,0.4477310275766715
CELL_0346,-108.14864864865058,49.000000000001315,-108.05855855856048,49.09009009009142,-108.10360360360396,49.045035609958965,0.5866158185882745,0.07270430136489532,0.23715981430733643,0.7628401856926635,0.4762171573119894,0.3427352138934424
CELL_0347,-108.14864864865058,49.090090090091415,-108.05855855856046,49.18018018018151,-108.10360360360394,49.13512567192929,0.5969387903552738,0.08550893839268016,0.23480822444762448,0.7651917755523755,0.48865969195022896,0.35026171359067343
CELL_0348,-108.14864864865056,49.18018018018149,-108.05855855856046,49.27027027027159,-108.10360360360391,49.225215733740306,0.6132783506378672,0.09830716309751221,0.22610644452308062,0.7738935554769194,0.506310163555666,0.3577844441574982
CELL_0349,-108.14864864865056,49.27027027027158,-108.05855855856046,49.360360360361675,-108.10360360360387,49.31530579539121,0.6325468012443898,0.11109855980520512,0.21431090523194962,0.7856890947680504,0.5264948576147079,0.36530316126277074
CELL_0350,-108.14864864865056,49.360360360361675,-108.05855855856046,49.45045045045177,-108.1036036036039,49.40539585688136,0.642811287779424,0.12388258531560976,0.212007260866308,0.787992739133692,0.5388811102379053,0.37281754561624114
CELL_0351,-108.14864864865056,49.45045045045175,-108.05855855856046,49.54054054054185,-108.10360360360386,49.49548591820998,0.6258888400300463,0.13665851921728323,0.23837327251649373,0.7616267274835062,0.5277243088534043,0.38032717376377356
CELL_0352,-108.14864864865055,49.54054054054184,-108.05855855856046,49.63063063063196,-108.10360360360383,49.585575979376344,0.6121576156602193,0.14942538904433394,0.2613673418472407,0.7386326581527594,0.5193282690592321,0.38783147409492547
CELL_0353,-108.14864864865055,49.630630630631934,-108.05855855856045,49.720720720722035,-108.10360360360382,49.675666040379674,0.6038824306135906,0.16218185407259636,0.27859979112511574,0.7214002088748843,0.5156537008781523,0.3953296585389374
CELL_0354,-108.14864864865055,49.72072072072203,-108.05855855856045,49.81081081081212,-108.10360360360379,49.765756101219225,0.6025883247615854,0.17492601844566974,0.2884608413131556,0.7115391586868445,0.518020599208427,0.4028206127211812
CELL_0355,-108.14864864865055,49.81081081081211,-108.05855855856046,49.900900900902215,-108.10360360360376,49.855846161894256,0.6026798492278382,0.1876551179811107,0.29685037347993687,0.7031496265200632,0.5215831756794922,0.4103027118694531
CELL_0356,-108.14864864865054,49.9009009009022,-108.05855855856045,49.990990990992294,-108.10360360360374,49.94593622240399,0.603067624913282,0.20036496876841195,0.3049146061901571,0.6950853938098429,0.5253970050889607,0.41777349670270536
CELL_0357,-108.14864864865052,49.990990990992266,-108.05855855856045,50.08108108108239,-108.10360360360373,50.03602628274762,0.5888705491235107,0.21304893657885185,0.3283447579804693,0.6716552420195308,0.5165749039558112,0.4252290676554634
CELL_0358,-108.14864864865054,50.08108108108238,-108.05855855856045,50.17117117117247,-108.1036036036037,50.12611634292438,0.5708299662640546,0.22569586244083678,0.35580410212206404,0.644195897877936,0.5044146196787144,0.43266286554169686
CELL_0359,-108.14864864865054,50.17117117117247,-108.05855855856045,50.261261261262554,-108.1036036036037,50.216206402933466,0.4452675277930017,0.23828547369890782,0.4966324562913502,0.5033675437086498,0.39913676837171025,0.44006297419893703
CELL_0360,-108.14864864865054,50.261261261262554,-108.05855855856045,50.35135135135264,-108.10360360360367,50.30629646277408,0.5801801639886914,0.2507768878466122,0.3626627914163871,0.6373372085836129,0.5193742827887614,0.447405363100448
CELL_0361,-108.14864864865054,50.35135135135264,-108.05855855856043,50.44144144144275,-108.10360360360363,50.396386522445425,0.609606833572843,0.2630744375207991,0.3398237769960736,0.6601762230039264,0.5482197150364939,0.4546337994628854
CELL_0362,-108.14864864865052,50.441441441442734,-108.05855855856043,50.53153153153283,-108.10360360360362,50.48647658194667,0.6274286395621805,0.27489763312726917,0.32890859910505194,0.671091400894948,0.5668868280297132,0.4615834129473837
CELL_0363,-108.14864864865052,50.53153153153283,-108.05855855856042,50.621621621622914,-108.1036036036036,50.57656664127701,0.62553048747814,0.28551759698599444,0.3379906251923427,0.6620093748076573,0.568149401105095,0.4678257730075601
CELL_0364,-108.14864864865052,50.62162162162291,-108.05855855856042,50.711711711713015,-108.10360360360359,50.666656700435546,0.6247036559223587,0.291112098028621,0.3425923819299756,0.6574076180700243,0.5689643965187615,0.4711141919070665
CELL_0365,-108.14864864865052,50.711711711713015,-108.05855855856042,50.801801801803094,-108.10360360360356,50.7567467594215,0.6199208916609059,0.2835021961829777,0.3425636698079919,0.6574363301920081,0.562740603721524,0.4666411307954622
CELL_0366,-108.14864864865052,50.80180180180307,-108.05855855856042,50.89189189189318,-108.10360360360353,50.84683681823398,0.6210222270597834,0.27300992697883164,0.33440720508836563,0.6655927949116344,0.56082302037954,0.460473828995582
CELL_0367,-108.14864864865052,50.891891891893174,-108.05855855856039,50.98198198198326,-108.1036036036035,50.93692687687215,0.6209207882358393,0.26173130022305874,0.326995111809084,0.673004888190916,0.5576487820240266,0.45384431027683136
CELL_0368,-108.14864864865052,50.981981981983246,-108.05855855856039,51.00000000000121,-108.10360360360909,50.99100025168655,0.620295303974127,0.2547158764480702,0.3229778836724535,0.6770221163275465,0.5551874073455264,0.4497206803134185
CELL_0369,-108.05855855856048,49.000000000001315,-107.9684684684704,49.09009009009142,-108.01351351351389,49.04503560995896,0.5719885155446452,0.07340985103160302,0.25305813036616726,0.7469418696338328,0.46374462549467926,0.3431499323537419
CELL_0370,-108.05855855856048,49.09009009009142,-107.9684684684704,49.180180180181495,-108.01351351351384,49.1351256719293,0.5853864308260803,0.08599793732982938,0.24731891836196554,0.7526810816380345,0.4787904575243801,0.35054914464743936
CELL_0371,-108.05855855856046,49.18018018018149,-107.9684684684704,49.27027027027162,-108.01351351351383,49.225215733740306,0.6043605347137314,0.09861388796261651,0.23571687323280185,0.7642831267671981,0.49867226936142767,0.35796473545348195
CELL_0372,-108.05855855856046,49.27027027027158,-107.9684684684704,49.360360360361675,-108.0135135135138,49.31530579539122,0.6254199563719596,0.11142538057788592,0.2220457287729483,0.7779542712270517,0.5204132429932609,0.36549526482972805
CELL_0373,-108.05855855856046,49.360360360361675,-107.96846846847039,49.450450450451754,-108.01351351351377,49.40539585688138,0.6340964138688225,0.12423241490840378,0.22143237572322957,0.7785676242767704,0.5314307367320845,0.3730231736491587
CELL_0374,-108.05855855856046,49.45045045045175,-107.96846846847038,49.54054054054185,-108.01351351351377,49.49548591820999,0.6152767634026283,0.13703495251299921,0.2498171720246264,0.7501828279753736,0.5186384504317979,0.3805484393162517
CELL_0375,-108.05855855856046,49.54054054054185,-107.96846846847038,49.63063063063194,-108.01351351351374,49.58557597937635,0.5991071398722456,0.1498329334358218,0.2754038505483468,0.7245961494516532,0.5081395436749708,0.38807102658926684
CELL_0376,-108.05855855856046,49.630630630631934,-107.96846846847038,49.72072072072203,-108.01351351351373,49.67566604037968,0.5884765162144997,0.1626262662119406,0.2951452452722506,0.7048547547277494,0.5024355183858489,0.3955908817055888
CELL_0377,-108.05855855856046,49.72072072072202,-107.96846846847038,49.81081081081212,-108.01351351351371,49.76575610121923,0.5864929090381201,0.1754148117294181,0.30576312506568937,0.6942368749343106,0.5042175307336367,0.40310792289593733
CELL_0378,-108.05855855856046,49.81081081081211,-107.96846846847038,49.90090090090222,-108.01351351351367,49.855846161894284,0.5863476347027852,0.18819835604040303,0.31443871407570223,0.6855612859242978,0.507589964816611,0.4106220244028671
CELL_0379,-108.05855855856046,49.9009009009022,-107.96846846847038,49.99099099099232,-108.01351351351366,49.94593622240399,0.5863935614270042,0.20097656215802875,0.3229090775642792,0.6770909224357208,0.5111264967995309,0.41813298814723365
CELL_0380,-108.05855855856045,49.990990990992294,-107.96846846847036,50.08108108108239,-108.01351351351364,50.03602628274763,0.586793630128043,0.21374887909697704,0.3310019884840289,0.668998011515971,0.5149680644873502,0.4256404902627047
CELL_0381,-108.05855855856045,50.08108108108239,-107.96846846847036,50.17117117117248,-108.01351351351362,50.12611634292439,0.5750384956843595,0.22651435626283464,0.35191087530998355,0.6480891246900164,0.5082827161139553,0.43314397199477983
CELL_0382,-108.05855855856046,50.17117117117247,-107.96846846847036,50.261261261262575,-108.0135135135136,50.216206402933494,0.4486838154235379,0.2392712242763476,0.4936863402719379,0.5063136597280621,0.40236464208245737,0.4406423933114465
CELL_0383,-108.05855855856046,50.261261261262554,-107.96846846847036,50.35135135135267,-108.01351351351359,50.30629646277409,0.4579496053913572,0.2520158088600674,0.49240976362225936,0.5075902363777407,0.4138753423121316,0.44813359449134416
CELL_0384,-108.05855855856045,50.35135135135264,-107.96846846847036,50.44144144144275,-108.01351351351356,50.39638652244544,0.5990591366770288,0.2647390967661713,0.3520585901547252,0.6479414098452748,0.5395421261369769,0.4556122775938234
CELL_0385,-108.05855855856045,50.441441441442734,-107.96846846847036,50.53153153153283,-108.01351351351354,50.48647658194668,0.6166171391372651,0.277411746925245,0.3419879584952749,0.658012041504725,0.5582132686261199,0.4630611960893978
CELL_0386,-108.05855855856045,50.53153153153283,-107.96846846847036,50.62162162162291,-108.0135135135135,50.57656664127701,0.6137453893780612,0.2898571336235133,0.35331382209316853,0.6466861779068315,0.5591323433442618,0.47037653029318527
CELL_0387,-108.05855855856043,50.62162162162291,-107.96846846847036,50.711711711713015,-108.0135135135135,50.666656700435546,0.5656096808546773,0.3377844814220401,0.4360358733848842,0.5639641266151159,0.5305675622377958,0.49854797848901933
CELL_0388,-108.05855855856043,50.711711711713015,-107.96846846847035,50.80180180180311,-108.01351351351347,50.75674675942151,0.5392961120953822,0.28809743101685537,0.43066505308713243,0.5693349469128676,0.49418606490069666,0.46934218616398515
CELL_0389,-108.05855855856042,50.801801801803094,-107.96846846847033,50.89189189189318,-108.01351351351343,50.84683681823398,0.5390701486953201,0.27663637784606476,0.42326268280658713,0.5767373171934129,0.4908540811014064,0.4626054381380377
CELL_0390,-108.05855855856042,50.89189189189318,-107.96846846847033,50.98198198198327,-108.01351351351343,50.93692687687216,0.5392132175737411,0.26445767105947116,0.41499264498862076,0.5850073550113792,0.4876452515297352,0.45544685701285137
CELL_0391,-108.0585585585604,50.98198198198326,-107.96846846847033,51.00000000000121,-108.01351351351903,50.991000251686565,0.5396966298996025,0.25699264761502516,0.40950609009420313,0.5904939099057969,0.48602102383460194,0.4510589546793039
